dates,a_temp,m_temp,n_temp,s_prec,a_pres,n_pres,m_pres,a_ws,m_ws,m_gust,a_humi,m_humi,n_humi,a_vis,m_vis,n_vis,a_qff,m_qff,n_qff
2021-04-Min,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-05-Min,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-06-Min,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-07-Min,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-08-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-08-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-08-03,30.5,-,-,-,1004.4,-,-,8.6,-,-,75,-,-,19950,-,-,1005.9,-,-
2021-08-04,28.0,-,-,-,1007.3,-,-,6.6,-,-,81,-,-,19057,-,-,1008.9,-,-
2021-08-05,28.6,-,-,-,1008.4,-,-,8.2,-,-,81,-,-,19988,-,-,1010.0,-,-
2021-08-06,27.7,-,-,-,1006.5,-,-,5.4,-,-,71,-,-,19263,-,-,1008.1,-,-
2021-08-07,27.7,-,-,-,1006.0,-,-,5.8,-,-,83,-,-,19809,-,-,1007.6,-,-
2021-08-08,28.0,-,-,-,1008.9,-,-,8.5,-,-,79,-,-,19981,-,-,1010.5,-,-
2021-08-09,27.6,-,-,-,1011.2,-,-,5.4,-,-,79,-,-,19963,-,-,1012.8,-,-
2021-08-10,29.7,34.8,27.9,0.0,1009.4,1001.6,1005.9,4.8,18.4,28.8,72,91,55,19718,20000,13933,1010.9,1007.4,1003.1
2021-08-11,29.6,33.0,24.1,13.0,1007.1,1004.8,1009.8,5.3,26.3,36.7,73,92,0,19630,20000,573,1008.6,1011.3,1006.4
2021-08-12,29.5,31.9,25.8,0.0,1007.0,1006.5,1010.0,5.7,19.1,28.1,74,92,67,19947,20000,14056,1008.5,1011.5,1008.1
2021-08-13,28.6,32.4,23.5,12.0,1007.9,1004.2,1009.1,4.6,20.9,34.2,82,92,63,17953,20000,971,1009.5,1010.6,1005.8
2021-08-14,28.2,31.0,25.7,1.6,1008.2,1003.9,1007.5,3.8,18.7,28.4,82,92,67,19692,20000,7100,1009.8,1009.0,1005.5
2021-08-15,28.2,30.4,26.4,0.0,1006.9,1006.8,1011.1,4.8,18.0,26.3,81,89,67,18746,20000,13196,1008.5,1012.6,1008.4
2021-08-16,29.4,31.8,24.2,0.0,1005.9,1009.1,1012.9,7.1,16.6,24.8,75,92,62,19945,20000,5587,1007.4,1014.4,1010.7
2021-08-17,27.9,34.2,25.9,0.0,1005.8,1006.7,1012.4,6.6,14.4,18.7,76,92,53,19979,20000,10441,1007.4,1013.9,1008.3
2021-08-18,-,35.6,25.7,7.2,-,1004.1,1010.5,-,16.2,26.6,-,92,46,-,20000,2653,-,1012.0,1005.7
2021-08-19,-,35.5,26.6,0.2,-,1004.3,1009.4,-,18.7,23.8,-,92,46,-,20000,14516,-,1010.9,1005.9
2021-08-20,-,34.3,22.6,64.4,-,1004.8,1010.3,-,20.2,29.5,-,92,55,-,20000,436,-,1011.8,1006.4
2021-08-21,-,32.5,22.8,9.2,-,1005.4,1010.7,-,18.0,23.0,-,92,63,-,20000,987,-,1012.2,1007.0
2021-08-22,-,33.8,23.5,29.4,-,1004.1,1009.8,-,18.7,30.2,-,92,56,-,20000,481,-,1011.3,1005.7
2021-08-23,29.3,34.0,26.5,0.0,1007.2,1003.2,1008.6,3.1,20.2,27.4,82,90,55,19340,20000,8176,1008.7,1010.1,1004.8
2021-08-24,27.3,28.6,27.4,0.0,1008.2,1005.3,1006.1,4.1,11.5,19.1,86,78,74,16677,20000,19326,1009.8,1007.6,1006.9
2021-08-25,27.8,-,-,-,1007.5,-,-,3.8,-,-,79.0,-,-,10977.0,-,-,1009.1,-,-
2021-08-26,28.6,-,-,-,1006.5,-,-,5.1,-,-,83.0,-,-,19142.0,-,-,1008.0,-,-
2021-08-27,28.7,-,-,-,1006.7,-,-,5.0,-,-,75.0,-,-,19927.0,-,-,1008.2,-,-
2021-08-28,28.0,-,-,-,1007.0,-,-,4.6,-,-,73.0,-,-,17285.0,-,-,1008.6,-,-
2021-08-29,27.2,-,-,-,1008.3,-,-,3.3,-,-,88.0,-,-,18922.0,-,-,1009.9,-,-
2021-08-30,29.5,33.8,26.7,0.0,1008.1,1004.6,1009.1,5.2,11.9,20.2,78.0,92,60,19343.0,20000,6318,1009.6,1010.6,1006.2
2021-08-31,27.3,32.7,24.3,27.6,1006.6,1005.2,1010.4,4.9,20.5,34.2,88.0,92,63,16633.0,20000,286,1008.2,1011.9,1006.8
2021-08-Min,26.2,35.6,22.6,164.6,1004.8,1001.6,1012.9,2.9,26.3,36.7,84.0,92,0,14712.0,20000,286,1006.4,1014.4,1003.2
2021-09-01,26.5,33.1,24.7,40.6,1005.4,1004.4,1009.6,4.2,13.7,20.2,88.0,92.0,63.0,18249.0,20000.0,797.0,1007.0,1011.1,1006.0
2021-09-02,27.3,32.4,25.2,3.2,1006.8,1003.6,1009.0,5.4,17.3,26.6,87.0,92.0,67.0,19845.0,20000.0,3335.0,1008.4,1010.5,1005.2
2021-09-03,28.0,31.8,26.0,0.2,1006.7,1003.5,1008.9,6.0,19.4,27.0,76.0,92.0,64.0,19985.0,20000.0,5959.0,1008.3,1010.4,1005.1
2021-09-04,29.2,33.3,24.9,31.6,1005.1,1004.6,1008.9,8.5,18.0,25.6,69.0,92.0,60.0,19972.0,20000.0,484.0,1006.6,1010.4,1006.2
2021-09-05,29.7,30.4,24.6,15.8,1005.3,1005.4,1010.3,9.7,11.9,18.4,70.0,92.0,75.0,19879.0,20000.0,646.0,1006.8,1011.8,1007.0
2021-09-06,28.1,34.7,24.9,10.6,1006.8,1005.3,1010.8,5.5,23.0,34.9,79.0,92.0,53.0,19905.0,20000.0,1204.0,1008.4,1012.3,1006.9
2021-09-07,26.3,31.2,24.9,58.4,1007.5,1004.2,1009.5,4.1,19.8,28.1,89.0,92.0,75.0,18793.0,20000.0,325.0,1009.1,1011.0,1005.8
2021-09-08,27.2,32.3,24.2,2.4,1007.9,1001.9,1007.0,4.9,16.2,27.0,87.0,92.0,65.0,18759.0,20000.0,3307.0,1009.5,1008.5,1003.5
2021-09-09,28.2,30.0,24.3,45.0,1008.1,1002.8,1007.0,4.9,15.5,23.0,79.0,92.0,75.0,19512.0,20000.0,584.0,1009.7,1008.5,1004.4
2021-09-10,29.3,31.7,24.7,0.8,1008.2,1004.3,1008.5,5.1,17.3,25.2,79.0,92.0,68.0,19795.0,20000.0,6686.0,1009.7,1010.0,1005.9
2021-09-11,27.0,32.3,25.7,0.0,1007.9,1004.9,1009.2,3.5,21.2,31.3,79.0,92.0,61.0,17047.0,20000.0,15976.0,1009.5,1010.7,1006.5
2021-09-12,26.7,34.0,25.7,0.0,1006.4,1002.2,1007.3,4.1,23.0,30.6,84.0,84.0,53.0,14608.0,20000.0,16837.0,1008.0,1008.8,1003.8
2021-09-13,27.5,35.1,26.6,0.0,1005.2,1002.4,1006.9,5.1,23.0,32.8,85.0,80.0,53.0,18145.0,20000.0,5184.0,1006.8,1008.4,1004.0
2021-09-14,27.3,32.4,25.8,0.2,1005.9,1004.4,1008.5,4.4,17.6,30.2,82.0,92.0,58.0,15287.0,20000.0,2862.0,1007.5,1010.0,1006.0
2021-09-15,28.6,29.8,23.9,23.2,1007.4,1005.1,1009.7,4.6,18.4,23.0,85.0,92.0,76.0,19376.0,20000.0,428.0,1008.9,1011.2,1006.7
2021-09-16,28.3,31.3,24.0,36.4,1006.5,1005.4,1009.8,5.2,16.9,25.6,83.0,92.0,70.0,18998.0,20000.0,561.0,1008.0,1011.3,1007.0
2021-09-17,26.5,31.5,25.0,0.0,1005.5,1005.6,1010.1,4.2,14.4,20.5,88.0,92.0,60.0,16478.0,20000.0,4383.0,1007.1,1011.6,1007.2
2021-09-18,26.8,33.7,26.0,0.0,1006.8,1005.5,1010.7,4.2,15.8,22.7,88.0,92.0,55.0,18772.0,20000.0,8761.0,1008.4,1012.2,1007.1
2021-09-19,28.6,31.7,24.1,58.6,1007.8,1005.6,1010.5,4.4,18.7,28.4,81.0,92.0,66.0,18755.0,20000.0,661.0,1009.4,1012.0,1007.2
2021-09-20,28.7,31.7,23.8,55.2,1007.9,1003.3,1008.8,3.3,14.8,20.9,82.0,92.0,72.0,14123.0,20000.0,655.0,1009.4,1010.3,1004.9
2021-09-21,30.8,31.8,24.4,39.2,1006.7,1002.4,1007.5,4.0,20.5,27.4,78.0,92.0,70.0,15375.0,20000.0,697.0,1008.2,1009.0,1004.0
2021-09-22,29.6,32.1,24.8,14.0,1007.7,1003.0,1007.8,4.1,16.9,25.2,83.0,92.0,63.0,19380.0,20000.0,1934.0,1009.2,1009.3,1004.6
2021-09-24,30.6,33.1,25.6,4.0,1008.0,1004.3,1009.0,6.8,17.6,24.5,79,92.0,61.0,19924,20000.0,3278.0,1009.5,1010.5,1005.9
2021-09-25,27.9,29.9,24.0,12.6,1008.3,1003.2,1007.4,4.0,16.2,31.3,82,92.0,78.0,16561,20000.0,1816.0,1009.9,1008.9,1004.8
2021-09-26,28.5,30.3,24.8,0.0,1007.4,1004.4,1008.5,4.4,16.9,25.2,79,92.0,76.0,17718,20000.0,6139.0,1009.0,1010.0,1006.0
2021-09-27,29.2,34.3,25.9,0.0,1006.6,1005.5,1009.6,3.9,16.6,23.4,81,92.0,57.0,19114,20000.0,9724.0,1008.1,1011.1,1007.1
2021-09-28,28.9,33.3,25.8,0.0,1005.8,1004.9,1010.1,4.7,17.3,26.3,72,92.0,64.0,15807,20000.0,2085.0,1007.3,1011.6,1006.5
2021-09-29,28.5,35.9,26.6,0.0,1004.3,1003.8,1009.3,4.1,16.2,22.7,86,92.0,51.0,18911,20000.0,5293.0,1005.8,1010.8,1005.4
2021-09-30,28.8,34.5,26.5,0.4,1003.7,1005.5,1010.1,3.0,16.6,26.3,85,92.0,60.0,13884,20000.0,7053.0,1005.2,1011.6,1007.1
2021-09-Min,29.1,35.9,23.8,453.2,1004.7,1001.9,1010.8,4.7,23.0,34.9,80,92.0,51.0,19992,20000.0,325.0,1006.2,1012.3,1003.5
2021-10-01,29.9,34.4,26.1,0.0,1003.4,1004.5,1010.2,7.2,16.9,24.5,75,92,62,19996,20000,7008,1004.9,1011.7,1006.1
2021-10-02,28.9,33.5,23.8,36.2,1003.3,1005.6,1010.7,4.4,19.8,31.0,80,92,66,19985,20000,442,1004.8,1012.2,1007.2
2021-10-03,28.8,33.6,24.6,3.8,1003.6,1004.2,1009.8,6.8,15.1,23.8,82,92,63,19864,20000,2981,1005.1,1011.3,1005.8
2021-10-04,28.9,34.8,25.6,0.2,1002.8,1003.3,1009.4,5.6,16.2,28.8,80,92,55,19968,20000,2506,1004.3,1010.9,1004.9
2021-10-05,27.0,35.3,24.7,25.4,1002.9,1002.7,1008.2,5.0,18.4,30.2,76,92,51,16429,20000,841,1004.5,1009.7,1004.3
2021-10-06,27.0,33.2,25.7,0.6,1004.9,1001.1,1007.0,4.0,16.9,22.0,86,92,67,17298,20000,6438,1006.5,1008.5,1002.7
2021-10-07,27.6,33.3,26.8,0.0,1007.6,1001.4,1006.2,6.0,15.1,19.8,78,92,61,15987,20000,3162,1009.2,1007.7,1002.9
2021-10-08,23.6,33.6,27.7,0.0,1009.9,1002.2,1005.8,3.2,19.1,27.4,92,92,63,15936,20000,3242,1011.5,1007.3,1003.7
2021-10-09,25.0,32.6,27.1,0.0,1010.7,1002.7,1006.8,4.6,16.6,29.9,86,92,66,19995,20000,15917,1012.3,1008.3,1004.3
2021-10-10,26.8,33.6,27.5,0.0,1012.2,1000.8,1006.4,3.3,19.1,25.2,85,86,58,15327,20000,18335,1013.8,1007.9,1002.3
2021-10-11,27.7,31.9,27.1,0.0,1011.5,1000.8,1005.7,2.9,17.3,25.6,82,92,66,12287,20000,9914,1013.1,1007.2,1002.3
2021-10-12,26.9,32.6,26.1,0.2,1010.6,1001.1,1005.5,3.2,18.0,27.7,83,92,63,11975,20000,6881,1012.2,1007.0,1002.7
2021-10-13,26.8,33.6,26.8,0.0,1011.3,1000.4,1005.7,3.7,16.6,24.1,75,92,54,13597,20000,7968,1012.9,1007.2,1001.9
2021-10-14,27.0,32.2,23.5,96.0,1012.1,999.7,1004.7,6.2,19.8,28.4,84,92,65,19488,20000,237,1013.7,1006.2,1001.3
2021-10-15,27.9,30.8,24.4,0.2,1011.2,1002.5,1006.8,6.1,18.0,25.6,73,92,70,19985,20000,5112,1012.8,1008.3,1004.1
2021-10-16,28.2,32.1,22.5,118.6,1009.8,1004.1,1010.0,5.7,19.4,29.2,70,92,59,19783,20000,262,1011.4,1011.5,1005.7
2021-10-17,28.5,25.9,22.2,18.2,1009.6,1008.0,1012.1,4.5,11.5,19.1,68,92,87,19461,20000,1549,1011.2,1013.7,1009.6
2021-10-18,29.0,27.7,23.3,0.0,1009.1,1007.5,1012.9,5.3,15.8,19.8,65,92,71,19056,20000,19187,1010.7,1014.5,1009.1
2021-10-19,25.7,31.5,24.2,0.0,1010.1,1009.7,1014.1,4.8,11.2,16.2,86,92,65,13344,20000,3425,1011.7,1015.6,1011.3
2021-10-20,27.7,33.2,24.9,9.2,1011.3,1008.7,1015.2,3.8,14.0,22.3,82,92,61,15363,20000,1425,1012.9,1016.7,1010.3
2021-10-21,26.6,33.2,24.4,7.6,1011.4,1007.4,1013.2,4.2,14.8,23.0,81,92,59,15986,20000,1797,1013.0,1014.7,1009.0
2021-10-22,27.2,33.3,22.7,37.8,1011.3,1008.3,1013.6,3.7,19.1,29.5,85,92,56,19510,20000,479,1012.9,1015.1,1009.9
2021-10-23,27.1,30.8,25.0,0.0,1011.0,1009.5,1014.1,3.7,16.9,26.3,82.0,92,69,18942.0,20000,2018,1012.6,1015.6,1011.1
2021-10-24,27.2,32.5,23.8,0.0,1010.7,1009.2,1013.3,4.0,19.8,28.1,83.0,89,56,18253.0,20000,14084,1012.3,1014.8,1010.8
2021-10-25,28.2,32.4,24.4,0.0,1009.9,1007.7,1012.6,3.5,16.6,23.8,78.0,87,53,19430.0,20000,14787,1011.5,1014.1,1009.3
2021-10-26,29.0,33.5,23.5,0.0,1009.4,1006.8,1012.1,3.7,14.4,20.2,76.0,90,45,19797.0,20000,3806,1011.0,1013.6,1008.4
2021-10-27,28.9,32.6,25.6,0.0,1007.5,1007.2,1012.0,3.9,17.6,24.1,77.0,79,50,18843.0,20000,12405,1009.0,1013.5,1008.8
2021-10-28,26.5,29.0,24.0,0.2,1006.4,1007.6,1011.6,2.7,13.7,22.3,83.0,92,68,11334.0,20000,4817,1008.0,1013.2,1009.2
2021-10-29,28.0,32.1,24.6,0.0,1006.7,1008.8,1013.3,3.0,14.4,19.8,73.0,92,62,15845.0,20000,3109,1008.3,1014.8,1010.4
2021-10-30,27.7,32.4,23.7,44.4,1008.7,1008.8,1013.1,5.5,16.6,23.8,84.0,92,65,19088.0,20000,609,1010.3,1014.6,1010.4
2021-10-31,27.0,33.0,24.1,0.0,1010.5,1008.4,1013.5,5.3,14.4,20.5,78.0,92,59,19998.0,20000,5535,1012.1,1015.0,1010.0
2021-10-Min,27.4,35.3,22.2,398.6,1010.5,999.7,1015.2,4.4,19.8,31.0,72.0,92,45,19850.0,20000,237,1012.1,1016.7,1001.3
2021-11-01,27.9,33.4,24.2,5.8,1010.0,1007.9,1013.5,4.9,18.4,29.9,69.0,92.0,57.0,19759.0,20000.0,1501.0,1011.6,1015.0,1009.5
2021-11-02,27.5,33.7,24.2,1.6,1010.1,1007.7,1012.8,4.1,16.9,28.4,75.0,92.0,59.0,19467.0,20000.0,3438.0,1011.7,1014.3,1009.3
2021-11-03,26.3,33.2,24.3,0.0,1010.2,1007.2,1012.8,5.4,15.8,23.0,78.0,92.0,52.0,18287.0,20000.0,3427.0,1011.8,1014.3,1008.8
2021-11-04,26.8,33.3,25.6,0.0,1009.8,1006.6,1012.0,5.0,14.8,19.8,77.0,92.0,54.0,17894.0,20000.0,6392.0,1011.4,1013.5,1008.2
2021-11-05,27.7,34.4,24.9,0.0,1008.3,1005.0,1010.7,3.6,13.0,19.4,76.0,92.0,51.0,18363.0,20000.0,4121.0,1009.9,1012.2,1006.6
2021-11-06,27.8,32.4,23.6,55.8,1009.0,1004.1,1009.0,6.3,19.4,26.3,77.0,92.0,65.0,19947.0,20000.0,395.0,1010.6,1010.5,1005.7
2021-11-07,29.2,33.8,24.6,6.4,1009.1,1004.0,1008.7,5.7,13.0,20.5,71.0,92.0,0.0,19978.0,20000.0,1079.0,1010.6,1010.2,1005.6
2021-11-08,28.4,30.8,24.7,2.2,1008.0,1006.6,1011.0,4.7,16.2,24.5,76.0,92.0,66.0,19898.0,20000.0,1512.0,1009.6,1012.5,1008.2
2021-11-09,29.1,30.1,24.6,0.0,1006.4,1008.2,1013.1,4.5,14.0,21.6,78.0,87.0,67.0,18267.0,20000.0,18656.0,1007.9,1014.7,1009.8
2021-11-10,28.2,32.0,23.8,0.0,1007.0,1008.3,1012.9,2.1,14.4,19.1,82.0,86.0,55.0,17102.0,20000.0,8300.0,1008.6,1014.4,1009.9
2021-11-11,28.7,32.1,24.8,0.0,1007.9,1007.1,1012.3,3.0,15.1,22.3,81.0,89.0,53.0,17937.0,20000.0,13004.0,1009.4,1013.8,1008.7
2021-11-12,29.6,31.8,24.1,0.0,1008.1,1008.2,1012.2,5.1,15.1,19.1,76.0,92.0,57.0,18355.0,20000.0,7350.0,1009.6,1013.7,1009.8
2021-11-13,26.4,29.5,23.7,0.0,1010.5,1007.9,1012.3,7.5,15.1,22.0,83.0,88.0,64.0,19913.0,20000.0,11252.0,1012.1,1013.9,1009.5
2021-11-14,26.4,28.9,24.5,0.0,1011.1,1007.7,1012.0,6.2,15.1,22.0,74.0,87.0,67.0,19468.0,20000.0,10072.0,1012.7,1013.6,1009.3
2021-11-15,27.6,32.3,24.6,0.0,1010.9,1006.0,1010.9,4.3,15.1,20.2,67.0,92.0,54.0,19828.0,20000.0,4446.0,1012.5,1012.4,1007.6
2021-11-16,26.9,31.1,24.9,0.0,1011.0,1006.6,1010.6,5.8,21.2,27.4,67.0,90.0,65.0,19696.0,20000.0,14105.0,1012.6,1012.1,1008.2
2021-11-17,26.0,33.1,25.4,0.0,1011.4,1007.0,1011.6,6.0,18.0,24.8,65.0,88.0,54.0,19468.0,20000.0,16687.0,1013.0,1013.1,1008.6
2021-11-18,27.2,32.1,24.9,0.0,1010.8,1005.2,1010.5,5.9,17.6,26.3,57.0,92.0,61.0,19639.0,20000.0,8309.0,1012.4,1012.0,1006.8
2021-11-19,27.7,33.1,25.7,0.0,1009.7,1003.6,1009.5,5.7,16.6,21.6,61.0,92.0,57.0,19942.0,20000.0,6356.0,1011.3,1011.0,1005.2
2021-11-20,26.8,33.0,25.8,1.0,1010.5,1004.8,1009.4,6.6,13.3,19.8,61.0,92.0,59.0,19063.0,20000.0,3872.0,1012.1,1010.9,1006.4
2021-11-22,25.0,33.9,25.9,0.0,1011.6,1005.4,1010.9,7.5,20.5,28.4,62,92.0,57.0,18669,20000.0,6453.0,1013.2,1012.4,1007.0
2021-11-23,24.2,29.8,23.8,0.0,1013.8,1008.5,1012.2,5.7,18.7,29.9,67,92.0,70.0,19042,20000.0,5301.0,1015.4,1013.8,1010.1
2021-11-24,24.3,29.8,23.4,0.0,1014.9,1008.8,1013.2,5.5,17.3,26.3,57,91.0,61.0,19845,20000.0,5188.0,1016.5,1014.8,1010.4
